NUMBER,CODE,SERIAL,NAME,TYPE1,TYPE2,COLOR,ABILITY1,ABILITY2,ABILITY HIDDEN,GENERATION,LEGENDARY,MEGA_EVOLUTION,HEIGHT,WEIGHT,HP,ATK,DEF,SP_ATK,SP_DEF,SPD,TOTAL,DAMAGE_SCORE
780,1,7801,Drampa,Normal,Dragon,White,Berserk,Sap Sipper,Cloud Nine,7,0,0,3.0,185.0,78,60,85,135,91,36,485,1.0588870780774844
781,1,7811,Dhelmise,Ghost,Grass,Green,Steelworker,,,7,0,0,3.9,210.0,70,131,100,86,90,40,517,2.494663182463995
782,1,7821,Jangmo-o,Dragon,,Grey,Bulletproof,Soundproof,Overcoat,7,0,0,0.6,29.7,45,55,65,45,45,45,300,0.9196132802802962
783,1,7831,Hakamo-o,Dragon,Fighting,Grey,Bulletproof,Soundproof,Overcoat,7,0,0,1.2,47.0,55,75,90,65,70,65,420,1.4984443884413543
784,1,7841,Kommo-o,Dragon,Fighting,Grey,Bulletproof,Soundproof,Overcoat,7,0,0,1.6,78.2,75,110,125,100,105,85,600,2.1977184363806477
785,1,7851,Tapu Koko,Electric,Fairy,Yellow,Electric Surge,,Telepathy,7,1,0,1.8,20.5,70,115,85,95,75,130,570,2.1106263677751573
786,1,7861,Tapu Lele,Psychic,Fairy,Pink,Psychic Surge,,Telepathy,7,1,0,1.2,28.6,70,85,75,130,115,95,570,2.265359727295508
787,1,7871,Tapu Bulu,Grass,Fairy,Red,Grassy Surge,,Telepathy,7,1,0,1.9,45.5,70,130,115,85,95,75,570,2.026782061006499
788,1,7881,Tapu Fini,Water,Fairy,Purple,Misty Surge,,Telepathy,7,1,0,1.3,21.2,70,75,115,95,130,85,570,1.7355097938656574
789,1,7891,Cosmog,Psychic,,Blue,Unaware,,,7,1,0,0.2,0.1,43,29,31,29,31,37,200,0.4785047385439093
790,1,7901,Cosmoem,Psychic,,Blue,Sturdy,,,7,1,0,0.1,999.9,43,29,131,29,131,37,400,0.4785047385439093
791,1,7911,Solgaleo,Psychic,Steel,White,Full Metal Body,,,7,1,0,3.4,230.0,137,137,107,113,89,97,680,2.196514943310777
792,1,7921,Lunala,Psychic,Ghost,Purple,Shadow Shield,,,7,1,0,4.0,120.0,137,113,89,137,107,97,680,2.514329454902573
793,1,7931,Nihilego,Rock,Poison,White,Beast Boost,,,7,1,0,1.2,55.5,109,53,47,127,131,103,570,1.2191999886975793
794,1,7941,Buzzwole,Bug,Fighting,Red,Beast Boost,,,7,1,0,2.4,333.6,107,139,139,53,53,79,570,2.945879079699755
795,1,7951,Pheromosa,Bug,Fighting,White,Beast Boost,,,7,1,0,1.8,25.0,71,137,37,137,37,151,570,2.90349233035155
796,1,7961,Xurkitree,Electric,,Black,Beast Boost,,,7,1,0,3.8,100.0,83,89,71,173,71,83,570,3.0175311423547906
797,1,7971,Celesteela,Steel,Flying,Green,Beast Boost,,,7,1,0,9.2,999.9,97,101,103,107,101,61,570,2.0832355162315572
798,1,7981,Kartana,Grass,Steel,White,Beast Boost,,,7,1,0,0.3,0.1,59,181,131,59,31,109,570,1.8335010906293203
799,1,7991,Guzzlord,Dark,Dragon,Black,Beast Boost,,,7,1,0,5.5,888.0,223,101,53,97,53,43,570,1.8878807759261083
800,1,8001,Necrozma,Psychic,,Black,Prism Armor,,,7,1,0,2.4,230.0,97,107,101,127,89,79,600,2.0955207515543646
800,2,8002,Necrozma,Psychic,Steel,Yellow,Prism Armor,,,7,1,0,3.8,460.0,97,157,127,113,109,77,680,2.2787941596838204
800,3,8003,Necrozma,Psychic,Ghost,Blue,Prism Armor,,,7,1,0,4.2,350.0,97,113,109,157,127,77,680,2.816599395607579
800,4,8004,Necrozma,Psychic,Dragon,Yellow,Neuroforce,,,7,1,0,7.5,230.0,97,167,97,167,97,129,754,3.049853940103918
801,1,8011,Magearna,Steel,Fairy,Grey,Soul-Heart,,,7,1,0,1.0,80.5,80,95,115,130,115,65,600,1.8798321960162425
802,1,8021,Marshadow,Fighting,Ghost,Grey,Technician,,,7,1,0,0.7,22.2,90,125,80,90,90,125,600,2.695090212424405
803,1,8031,Poipole,Poison,,Purple,Beast Boost,,,7,1,0,0.6,1.8,67,73,67,73,67,73,420,1.2229896946258105
804,1,8041,Naganadel,Poison,Dragon,Purple,Beast Boost,,,7,1,0,3.6,150.0,73,73,73,127,73,121,540,1.3559949588237439
805,1,8051,Stakataka,Rock,Steel,Grey,Beast Boost,,,7,1,0,5.5,820.0,61,131,211,53,101,13,570,2.9358019525340935
806,1,8061,Blacephalon,Fire,Ghost,White,Beast Boost,,,7,1,0,1.8,13.0,53,127,53,151,79,107,570,3.2222745245407047
807,1,8071,Zeraora,Electric,,Yellow,Volt Absorb,,,7,1,0,1.5,44.5,88,112,75,102,80,143,600,1.7791224076311496
808,1,8081,Meltan,Steel,,Grey,Magnet Pull,,,7,1,0,0.2,8.0,46,65,65,55,35,34,300,1.0627615088086673
809,1,8091,Melmetal,Steel,,Grey,Iron Fist,,,7,1,0,2.5,800.0,135,143,143,80,65,34,600,2.338075319379067
810,1,8101,Grookey,Grass,,Green,Overgrow,,Grassy Surge,8,0,0,0.3,5.0,50,65,50,40,40,65,310,0.6914226748209894
811,1,8111,Thwackey,Grass,,Green,Overgrow,,Grassy Surge,8,0,0,0.7,14.0,70,85,70,55,60,80,420,0.9507061778788568
812,1,8121,Rillaboom,Grass,,Green,Overgrow,,Grassy Surge,8,0,0,2.1,90.0,100,125,90,60,70,85,530,1.0371340122314812
813,1,8131,Scorbunny,Fire,,White,Blaze,,Libero,8,0,0,0.3,4.5,50,71,40,40,40,69,310,0.7627632039702812
814,1,8141,Raboot,Fire,,Grey,Blaze,,Libero,8,0,0,0.6,9.0,65,86,60,55,60,94,420,1.0487994054591343
815,1,8151,Cinderace,Fire,,White,Blaze,,Libero,8,0,0,1.4,33.0,80,116,75,65,75,119,530,1.2394902064517008
816,1,8161,Sobble,Water,,Blue,Torrent,,Sniper,8,0,0,0.3,4.0,50,40,40,70,40,70,310,1.179306958071966
817,1,8171,Drizzile,Water,,Blue,Torrent,,Sniper,8,0,0,0.7,11.5,65,60,60,95,55,90,425,1.600488014526238
818,1,8181,Inteleon,Water,,Blue,Torrent,,Sniper,8,0,0,1.9,45.2,70,85,75,125,65,120,540,2.105905282271363
819,1,8191,Skwovet,Normal,,Brown,Cheek Pouch,,Gluttony,8,0,0,0.3,2.5,70,55,40,35,35,25,260,0.8849968051641021
820,1,8201,Greedent,Normal,,Brown,Cheek Pouch,,Gluttony,8,0,0,0.6,6.0,120,95,55,55,75,20,420,1.528630845283455
821,1,8211,Rookidee,Flying,,Blue,Keen Eye,Unnerve,Big Pecks,8,0,0,0.2,1.8,38,47,65,33,35,57,275,0.9640094964833432
822,1,8221,Convisquire,Flying,,Blue,Keen Eye,Unnerve,Big Pecks,8,0,0,0.8,16.0,68,67,55,43,55,77,365,1.37422630349753
823,1,8231,Conviknight,Flying,Steel,Purple,Keen Eye,Unnerve,Mirror Armor,8,0,0,2.2,75.0,98,87,105,53,85,67,495,1.914986908717338
824,1,8241,Blipbug,Bug,,Blue,Swarm,Compound Eyes,Telepathy,8,0,0,0.4,8.0,25,20,20,25,45,45,180,0.3457924577536835
825,1,8251,Dottler,Bug,Psychic,Yellow,Swarm,Compound Eyes,Telepathy,8,0,0,0.4,19.5,50,35,80,50,90,30,335,0.7816590911075135
826,1,8261,Orbeetle,Bug,Psychic,Red,Swarm,Frisk,Telepathy,8,0,0,0.4,40.8,60,45,110,80,120,90,505,1.0867118711008037
827,1,8271,Nickit,Dark,,Brown,Run Away,Unburden,Stekeout,8,0,0,0.6,8.9,40,28,28,47,52,50,245,0.4935086176986249
828,1,8281,Thievul,Dark,,Brown,Run Away,Unburden,Stekeout,8,0,0,1.2,19.9,70,58,58,87,92,90,455,1.0222678509471514
829,1,8291,Gossifleur,Grass,,Green,Cotton Down,Regenerator,Effect Spore,8,0,0,0.4,2.2,40,40,60,40,60,10,250,0.6914226748209894
830,1,8301,Eldegoss,Grass,,Green,Cotton Down,Regenerator,Effect Spore,8,0,0,0.5,2.5,60,50,90,80,120,60,460,1.3828453496419788
831,1,8311,Wooloo,Normal,,White,Fluffy,Run Away,Bulletproof,8,0,0,0.6,6.0,42,40,55,40,45,48,270,0.6436340401193499
832,1,8321,Dubwool,Normal,,White,Fluffy,Steadfast,Bulletproof,8,0,0,1.3,43.0,72,80,100,60,90,88,490,1.2872680802386998
833,1,8331,Chewtle,Water,,Green,Strong Jaw,Shell Armor,Swift Swim,8,0,0,0.3,8.5,50,64,50,38,38,44,284,0.6401952058104933
834,1,8341,Drednaw,Water,Rock,Green,Strong Jaw,Shell Armor,Swift Swim,8,0,0,1.0,115.5,90,115,90,48,68,74,485,1.4167488825119499
835,1,8351,Yamper,Electric,,Yellow,Bell Fetch,,Rattled,8,0,0,0.3,13.5,59,45,50,40,50,26,270,0.6976950618161378
836,1,8361,Boltund,Electric,,Yellow,Strong Jaw,,Competitive,8,0,0,1.0,34.0,69,90,60,90,60,121,490,1.5698138890863096
837,1,8371,Rolycoly,Rock,,Black,Steam Engine,Heatproof,Flash Fire,8,0,0,0.3,12.0,30,40,50,40,50,30,240,0.8490921316944153
838,1,8381,Carkol,Rock,Fire,Black,Steam Engine,Flame Body,Flash Fire,8,0,0,1.1,78.0,80,60,90,60,70,50,410,1.4034874681838487
839,1,8391,Coalossal,Rock,Fire,Black,Steam Engine,Flame Body,Flash Fire,8,0,0,2.8,310.5,110,80,120,80,90,30,510,1.8713166242451347
840,1,8401,Applin,Grass,Dragon,Green,Ripen,Gluttony,Bulletproof,8,0,0,0.2,0.5,40,40,80,40,40,20,260,0.7843324727387844
841,1,8411,Flapple,Grass,Dragon,Green,Ripen,Gluttony,Hustle,8,0,0,0.3,1.0,70,110,80,95,60,70,485,1.9423602980712489
842,1,8421,Appletun,Grass,Dragon,Green,Ripen,Gluttony,Thick Fat,8,0,0,0.4,13.0,110,85,80,100,80,30,485,1.8812605065303125
843,1,8431,Silicobra,Ground,,Green,Sand Spit,Shed Skin,Sand Veil,8,0,0,2.2,7.6,52,57,75,35,50,46,315,1.0469889535328845
844,1,8441,Sandaconda,Ground,,Green,Sand Spit,Shed Skin,Sand Veil,8,0,0,3.8,65.5,72,107,125,65,70,71,510,1.9654003162810343
845,1,8451,Cramorant,Flying,Water,Blue,Gulp Missile,,,8,0,0,0.8,18.0,70,85,55,85,95,85,475,1.921385185932172
846,1,8461,Arrokuda,Water,,Brown,Swift Swim,,Propeller Tail,8,0,0,0.5,1.0,41,63,40,40,30,66,280,0.6738896903268379
847,1,8471,Barraskewda,Water,,Brown,Swift Swim,,Propeller Tail,8,0,0,1.3,30.0,61,123,60,60,50,136,490,1.0108345354902541
848,1,8481,Toxel,Electric,Poison,Purple,Rattled,Static,Klutz,8,0,0,0.4,11.0,40,38,35,54,35,40,242,1.0259515992913897
849,1,8491,Toxtricity,Electric,Poison,Purple,Punk Rock,Plus,Technician,8,0,0,1.6,40.0,75,98,70,114,70,75,502,2.2615519949476726
849,2,8492,Toxtricity,Electric,Poison,Purple,Punk Rock,Minus,Technician,8,0,0,1.6,40.0,75,98,70,114,70,75,502,2.2615519949476726
850,1,8501,Sizzlipede,Fire,Bug,Red,Flash Fire,White Smoke,Flame Body,8,0,0,0.7,1.0,50,65,45,50,50,45,305,1.196488984133419
851,1,8511,Centiskorch,Fire,Bug,Red,Flash Fire,White Smoke,Flame Body,8,0,0,3.0,120.0,100,115,65,90,90,65,525,2.141348062301082
852,1,8521,Clobbopus,Fighting,,Brown,Limber,,Technician,8,0,0,0.6,4.0,50,68,60,50,50,32,310,1.2383566752406843
853,1,8531,Grapploct,Fighting,,Blue,Limber,,Technician,8,0,0,1.6,39.0,80,118,90,70,80,42,480,2.1489130540941352
854,1,8541,Sinistea,Ghost,,Purple,Weak Armor,,Cursed Body,8,0,0,0.1,0.2,40,45,45,74,54,50,308,0.7467426375064203
855,1,8551,Polteageist,Ghost,,Purple,Weak Armor,,Cursed Body,8,0,0,0.2,0.4,60,65,65,134,114,70,508,1.0786282541759364
856,1,8561,Hatenna,Psychic,,Pink,Healer,Anticipation,Magic Bounce,8,0,0,0.4,3.4,42,30,60,56,53,39,280,0.9240091502916872
857,1,8571,Hattrem,Psychic,,Pink,Healer,Anticipation,Magic Bounce,8,0,0,0.6,4.8,57,40,90,86,73,49,395,1.419014052233669
858,1,8581,Hatterene,Psychic,Fairy,Pink,Healer,Anticipation,Magic Bounce,8,0,0,2.1,5.1,57,90,45,136,103,29,460,2.374268693862021
859,1,8591,Impidimp,Dark,Fairy,Pink,Prankster,Frisk,Pickpocket,8,0,0,0.4,5.5,45,45,65,55,40,50,300,0.8773676796788584
860,1,8601,Morgrem,Dark,Fairy,Pink,Prankster,Frisk,Pickpocket,8,0,0,0.8,12.5,65,60,45,75,55,70,370,1.1698235729051423
861,1,8611,Grimmsnarl,Dark,Fairy,Purple,Prankster,Frisk,Pickpocket,8,0,0,1.5,61.0,95,120,65,95,75,60,510,2.3396471458102845
862,1,8621,Obstagoon,Dark,Normal,Grey,Reckless,Guts,Defiant,8,0,0,1.6,46.0,93,90,101,60,81,95,520,1.727438945083265
863,1,8631,Perrserker,Steel,,Brown,Battle Armor,Tough Claws,Steely Spilit,8,0,0,0.8,28.0,70,110,100,50,60,50,440,1.798519476445439
864,1,8641,Cursola,Ghost,,White,Weak Armor,,Perish Body,8,0,0,1.0,0.4,60,95,50,145,130,30,510,1.576456679180222
865,1,8651,Sirfetch'd,Fighting,,White,Steadfast,,Scrappy,8,0,0,0.8,117.0,62,135,95,68,82,65,507,2.4585022229043
866,1,8661,Mr. Rime,Ice,Psychic,Purple,Tangled Feet,Screen Cleaner,Ice Body,8,0,0,1.5,58.2,80,85,75,110,100,70,520,2.5219517654055785
867,1,8671,Runerigus,Ground,Ghost,Grey,Wandering Spilit,,,8,0,0,1.6,66.6,58,95,145,50,105,30,483,2.0219534444259675
868,1,8681,Milcery,Fairy,,White,Sweet Veil,,Aroma Veil,8,0,0,0.2,0.3,45,40,40,50,61,34,270,0.7288730910355032
869,1,8691,Alcremie,Fairy,,Pink,Sweet Veil,,Aroma Veil,8,0,0,0.3,0.5,65,60,75,110,121,64,495,1.093309636553253
870,1,8701,Falinks,Fighting,,Yellow,Battle Armor,,Defiant,8,0,0,3.0,62.0,65,100,100,70,60,75,470,1.8211127577068889
871,1,8711,Pincurchin,Electric,,Purple,Lightning Rod,,Electric Surge,8,0,0,0.3,1.0,48,101,95,91,85,15,435,1.58725626563171
872,1,8721,Snom,Ice,Bug,White,Shield Dust,,Ice Scales,8,0,0,0.3,3.8,30,25,35,45,30,20,185,0.8943836953217686
873,1,8731,Frosmoth,Ice,Bug,White,Shield Dust,,Ice Scales,8,0,0,1.3,42.0,70,65,60,125,90,65,475,2.4543247545299742
874,1,8741,Stonjourner,Rock,,Grey,Power Spot,,,8,0,0,2.5,520.0,100,125,135,20,20,70,470,2.653412911545043
875,1,8751,Eiscue,Ice,,Blue,Ice Face,,,8,0,0,1.4,89.0,75,80,110,65,90,50,470,1.2871121370007685
875,2,8752,Eiscue,Ice,,Blue,Ice Face,,,8,0,0,1.4,89.0,75,80,70,65,50,130,470,1.2871121370007685
876,1,8761,Indeedee M,Psychic,Normal,Purple,Inner Focus,Synchronize,Psychic Surge,8,0,0,0.9,28.0,60,65,55,105,95,95,475,1.8204942886218143
876,2,8762,Indeedee F,Psychic,Normal,Purple,Own Tempo,Synchronize,Psychic Surge,8,0,0,0.9,28.0,70,55,65,95,105,85,475,1.6288714029258846
877,1,8771,Morpeko,Electric,Dark,Yellow,Hunger Switch,,,8,0,0,0.3,3.0,58,95,58,70,58,97,436,1.5870958210104846
878,1,8781,Cufant,Steel,,Yellow,Sheer Force,,Heavy Metal,8,0,0,1.2,100.0,72,80,49,40,49,40,330,1.3080141646875985
879,1,8791,Copperajah,Steel,,Green,Sheer Force,,Heavy Metal,8,0,0,3.0,650.0,122,130,69,80,69,30,500,2.1255230176173345
880,1,8801,Dracozolt,Electric,Dragon,Green,Volt Absorb,Hustle,Sand Rush,8,0,0,1.8,190.0,90,100,90,80,70,75,505,1.6619161937144717
881,1,8811,Arctozolt,Electric,Ice,Blue,Volt Absorb,Static,Slush Rush,8,0,0,2.3,150.0,90,100,90,90,80,55,505,1.8588235190499913
882,1,8821,Dracovish,Water,Dragon,Green,Water Absorb,Strong Jaw,Sand Rush,8,0,0,2.3,215.0,90,90,100,70,80,75,505,1.4030952931720169
883,1,8831,Arctovish,Water,Ice,Blue,Water Absorb,Ice Body,Slush Rush,8,0,0,2.0,175.0,90,90,100,80,90,55,505,1.5368565732943156
884,1,8841,Duraludon,Steel,Dragon,White,Light Metal,Heavy Metal,Stalwart,8,0,0,1.8,40.0,70,95,115,120,50,85,535,1.8122784795446045
885,1,8851,Dreepy,Dragon,Ghost,Green,Clear Body,Infiltrator,Cursed Body,8,0,0,0.5,2.0,28,60,30,40,30,82,270,1.1106831126050087
886,1,8861,Drakloak,Dragon,Ghost,Green,Clear Body,Infiltrator,Cursed Body,8,0,0,1.4,11.0,68,80,50,60,50,102,410,1.480910816806683
887,1,8871,Dragapult,Dragon,Ghost,Green,Clear Body,Infiltrator,Cursed Body,8,0,0,3.0,50.0,88,120,75,100,75,142,600,2.2213662252100175
888,1,8881,Zacian,Fairy,,Blue,Intrepid Sword,,,8,1,0,2.8,110.0,92,130,115,80,115,138,670,2.368837545865373
888,2,8882,Zacian,Fairy,Steel,Blue,Intrepid Sword,,,8,1,0,2.8,355.0,92,170,115,80,115,148,720,3.349869473421255
889,1,8891,Zamazanta,Fighting,,Red,Dauntless Shield,,,8,1,0,2.9,210.0,92,130,115,80,115,138,670,2.3674465850189526
889,2,8892,Zamazanta,Fighting,Steel,Red,Dauntless Shield,,,8,1,0,2.9,785.0,92,130,145,80,145,128,720,2.7248245581370183
890,1,8901,Eternatus,Poison,Dragon,Purple,Pressure,,,8,1,0,2.0,950.0,140,85,95,145,95,130,690,1.57889823972627
891,1,8911,Kubfu,Fighting,,Grey,Inner Focus,,,8,1,0,0.6,12.0,60,90,60,53,50,72,385,1.6390014819362009
892,1,8921,Urshifu,Fighting,Dark,Grey,Unseen Fist,,,8,1,0,1.9,105.0,100,130,100,63,60,97,550,2.8067049819104164
892,2,8922,Urshifu,Fighting,Water,Grey,Unseen Fist,,,8,1,0,1.9,105.0,100,130,100,63,60,97,550,2.397318697286282
893,1,8931,Zarude,Dark,Grass,Green,Leaf Guard,,,8,1,0,1.8,70.0,105,120,105,70,95,105,600,2.178061458644562
